AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Alaska,All,2019-20,16,3.7,0,3,82,> 100%
State,Alaska,All,2019-20,17,6,0,4,67,82.4%
State,Alaska,All,2019-20,18,3.5,0,3,85,> 100%
State,Alaska,All,2019-20,19,2.3,0,2,87,> 100%
State,Alaska,All,2019-20,20,6.6,0,5,76,93.5%
State,Alaska,All,2019-20,21,1.3,0,1,77,94.7%
State,Alaska,All,2019-20,22,2.4,0,2,82,> 100%
State,Alaska,All,2019-20,23,6.5,0,4,62,76.2%
State,Alaska,All,2019-20,24,6.5,0,3,46,56.6%
State,Alaska,All,2019-20,25,4.2,0,1,24,29.5%
State,Alaska,All,2019-20,26,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Arizona,All,2019-20,40,4.7,0,52,"1,110",> 100%
State,Arizona,All,2019-20,41,4.7,2,50,"1,114",> 100%
State,Arizona,All,2019-20,42,4.7,2,51,"1,139",> 100%
State,Arizona,All,2019-20,43,5.3,1,53,"1,012",97.7%
State,Arizona,All,2019-20,44,5.6,1,63,"1,133",> 100%
State,Arizona,All,2019-20,45,4.9,0,61,"1,246",> 100%
State,Arizona,All,2019-20,46,6.2,0,73,"1,176",> 100%
State,Arizona,All,2019-20,47,5.4,1,63,"1,191",> 100%
State,Arizona,All,2019-20,48,5.1,2,55,"1,114",> 100%
State,Arizona,All,2019-20,49,5,5,55,"1,192",> 100%
State,Arizona,All,2019-20,50,7.4,3,83,"1,165",> 100%
State,Arizona,All,2019-20,51,5.6,3,62,"1,151",> 100%
State,Arizona,All,2019-20,52,5,0,60,"1,205",> 100%
State,Arizona,All,2019-20,1,6.7,4,82,"1,275",> 100%
State,Arizona,All,2019-20,2,7,8,86,"1,350",> 100%
State,Arizona,All,2019-20,3,5.8,8,65,"1,259",> 100%
State,Arizona,All,2019-20,4,8.2,11,91,"1,238",> 100%
State,Arizona,All,2019-20,5,6.7,12,71,"1,244",> 100%
State,Arizona,All,2019-20,6,7.2,10,78,"1,224",> 100%
State,Arizona,All,2019-20,7,8.3,15,90,"1,271",> 100%
State,Arizona,All,2019-20,8,6.9,11,78,"1,281",> 100%
State,Arizona,All,2019-20,9,6.7,13,75,"1,310",> 100%
State,Arizona,All,2019-20,10,6.4,14,71,"1,333",> 100%
State,Arizona,All,2019-20,11,6.8,10,77,"1,286",> 100%
State,Arizona,All,2019-20,12,8.4,7,98,"1,252",> 100%
State,Arizona,All,2019-20,13,9.4,4,116,"1,274",> 100%
State,Arizona,All,2019-20,14,9.6,4,123,"1,319",> 100%
State,Arizona,All,2019-20,15,10.6,3,142,"1,368",> 100%
State,Arizona,All,2019-20,16,8.7,1,111,"1,282",> 100%
State,Arizona,All,2019-20,17,8.7,1,117,"1,358",> 100%
State,Arizona,All,2019-20,18,9.4,0,129,"1,370",> 100%
State,Arizona,All,2019-20,19,9.7,0,135,"1,388",> 100%
State,Arizona,All,2019-20,20,9.5,0,122,"1,279",> 100%
State,Arizona,All,2019-20,21,8.8,0,107,"1,221",> 100%
State,Arizona,All,2019-20,22,9.5,1,118,"1,252",> 100%
State,Arizona,All,2019-20,23,9.9,0,133,"1,338",> 100%
State,Arizona,All,2019-20,24,10.5,0,142,"1,348",> 100%
State,Arizona,All,2019-20,25,9,1,105,"1,184",> 100%
State,Arizona,All,2019-20,26,6.8,0,42,617,59.5%
State,Arkansas,All,2019-20,40,4.5,0,26,580,96.8%
State,Arkansas,All,2019-20,41,4.8,0,29,604,> 100%
State,Arkansas,All,2019-20,42,5.6,0,35,624,> 100%
State,Arkansas,All,2019-20,43,6.4,2,39,640,> 100%
State,Arkansas,All,2019-20,44,4.8,0,29,607,> 100%
State,Arkansas,All,2019-20,45,6.9,0,43,621,> 100%
State,Arkansas,All,2019-20,46,6.5,1,43,677,> 100%
State,Arkansas,All,2019-20,47,4.9,0,32,647,> 100%
State,Arkansas,All,2019-20,48,5.1,0,34,666,> 100%
State,Arkansas,All,2019-20,49,6.6,0,41,624,> 100%
State,Arkansas,All,2019-20,50,5.2,2,33,669,> 100%
State,Arkansas,All,2019-20,51,6.9,2,41,623,> 100%
State,Arkansas,All,2019-20,52,7,4,46,717,> 100%
State,Arkansas,All,2019-20,1,9,6,57,698,> 100%
State,Arkansas,All,2019-20,2,8.4,4,54,694,> 100%
State,Arkansas,All,2019-20,3,7.1,6,41,660,> 100%
State,Arkansas,All,2019-20,4,7.1,4,40,622,> 100%
State,Arkansas,All,2019-20,5,9.5,8,57,686,> 100%
State,Arkansas,All,2019-20,6,8.7,9,51,688,> 100%
State,Arkansas,All,2019-20,7,5.8,5,36,701,> 100%
State,Arkansas,All,2019-20,8,8.9,11,51,697,> 100%
State,Arkansas,All,2019-20,9,6.1,7,34,667,> 100%
State,Arkansas,All,2019-20,10,7.5,9,43,696,> 100%
State,Arkansas,All,2019-20,11,6.6,4,37,625,> 100%
State,Arkansas,All,2019-20,12,10,11,53,643,> 100%
State,Arkansas,All,2019-20,13,7.7,5,45,646,> 100%
State,Arkansas,All,2019-20,14,8.3,0,51,618,> 100%
State,Arkansas,All,2019-20,15,10.1,2,62,631,> 100%
State,Arkansas,All,2019-20,16,8,0,51,639,> 100%
State,Arkansas,All,2019-20,17,7.3,0,45,619,> 100%
State,Arkansas,All,2019-20,18,6.2,0,39,627,> 100%
State,Arkansas,All,2019-20,19,7.2,2,45,657,> 100%
State,Arkansas,All,2019-20,20,5.5,1,31,586,97.8%
State,Arkansas,All,2019-20,21,6.4,0,41,642,> 100%
State,Arkansas,All,2019-20,22,6.4,0,39,608,> 100%
State,Arkansas,All,2019-20,23,6.4,0,40,622,> 100%
State,Arkansas,All,2019-20,24,7,0,43,614,> 100%
State,Arkansas,All,2019-20,25,5.5,0,28,508,84.8%
State,Arkansas,All,2019-20,26,7,0,15,215,35.9%
State,California,All,2019-20,40,5.4,1,266,"4,961",> 100%
State,California,All,2019-20,41,6.3,0,309,"4,893",99.5%
State,California,All,2019-20,42,5.8,2,293,"5,047",> 100%
State,California,All,2019-20,43,6.2,2,314,"5,076",> 100%
State,California,All,2019-20,44,6.4,3,322,"5,104",> 100%
State,California,All,2019-20,45,6.5,5,339,"5,275",> 100%
State,California,All,2019-20,46,5.9,2,298,"5,099",> 100%
State,California,All,2019-20,47,6.2,3,314,"5,131",> 100%
State,California,All,2019-20,48,5.9,9,295,"5,166",> 100%
State,California,All,2019-20,49,7.1,15,374,"5,490",> 100%
State,California,All,2019-20,50,6.9,11,357,"5,346",> 100%
State,California,All,2019-20,51,6.9,13,359,"5,374",> 100%
State,California,All,2019-20,52,7,23,365,"5,536",> 100%
State,California,All,2019-20,1,8.6,43,464,"5,864",> 100%
State,California,All,2019-20,2,8.1,50,420,"5,837",> 100%
State,California,All,2019-20,3,9.8,65,502,"5,787",> 100%
State,California,All,2019-20,4,8.8,70,439,"5,794",> 100%
State,California,All,2019-20,5,8.5,59,424,"5,657",> 100%
State,California,All,2019-20,6,8.8,68,449,"5,890",> 100%
State,California,All,2019-20,7,9,74,426,"5,559",> 100%
State,California,All,2019-20,8,9.2,71,460,"5,758",> 100%
State,California,All,2019-20,9,8.8,71,429,"5,653",> 100%
State,California,All,2019-20,10,9.4,55,478,"5,688",> 100%
State,California,All,2019-20,11,8.8,53,423,"5,427",> 100%
State,California,All,2019-20,12,9.3,44,482,"5,648",> 100%
State,California,All,2019-20,13,10.6,27,572,"5,654",> 100%
State,California,All,2019-20,14,10.9,24,624,"5,947",> 100%
State,California,All,2019-20,15,10.6,5,633,"5,994",> 100%
State,California,All,2019-20,16,12,7,722,"6,078",> 100%
State,California,All,2019-20,17,11.1,3,644,"5,841",> 100%
State,California,All,2019-20,18,10.4,0,587,"5,632",> 100%
State,California,All,2019-20,19,10.8,1,604,"5,599",> 100%
State,California,All,2019-20,20,10,1,562,"5,608",> 100%
State,California,All,2019-20,21,10.2,3,552,"5,453",> 100%
State,California,All,2019-20,22,10,1,542,"5,433",> 100%
State,California,All,2019-20,23,9.3,1,489,"5,263",> 100%
State,California,All,2019-20,24,8.6,1,425,"4,982",> 100%
State,California,All,2019-20,25,7.2,1,268,"3,732",75.9%
State,California,All,2019-20,26,6.3,1,126,"2,031",41.3%
State,Colorado,All,2019-20,40,3.9,0,28,715,> 100%
State,Colorado,All,2019-20,41,3.1,0,23,750,> 100%
State,Colorado,All,2019-20,42,5,0,40,797,> 100%
State,Colorado,All,2019-20,43,5,1,38,782,> 100%
State,Colorado,All,2019-20,44,4.3,3,29,744,> 100%
State,Colorado,All,2019-20,45,6.1,0,47,775,> 100%
State,Colorado,All,2019-20,46,3.5,1,26,777,> 100%
State,Colorado,All,2019-20,47,3.1,2,21,753,> 100%
State,Colorado,All,2019-20,48,5.7,0,41,722,> 100%
State,Colorado,All,2019-20,49,3.8,0,28,735,> 100%
State,Colorado,All,2019-20,50,4.7,1,36,783,> 100%
State,Colorado,All,2019-20,51,6.4,6,45,795,> 100%
State,Colorado,All,2019-20,52,3.5,1,28,838,> 100%
State,Colorado,All,2019-20,1,6.2,5,47,839,> 100%
State,Colorado,All,2019-20,2,6.8,7,51,855,> 100%
State,Colorado,All,2019-20,3,7.9,9,57,834,> 100%
State,Colorado,All,2019-20,4,8.4,21,50,845,> 100%
State,Colorado,All,2019-20,5,6.4,6,44,787,> 100%
State,Colorado,All,2019-20,6,7.1,11,48,831,> 100%
State,Colorado,All,2019-20,7,7.1,8,49,801,> 100%
State,Colorado,All,2019-20,8,5.5,3,45,870,> 100%
State,Colorado,All,2019-20,9,8.8,16,57,831,> 100%
State,Colorado,All,2019-20,10,7.2,9,49,808,> 100%
State,Colorado,All,2019-20,11,5.8,11,36,805,> 100%
State,Colorado,All,2019-20,12,8.9,11,67,874,> 100%
State,Colorado,All,2019-20,13,10.9,7,87,859,> 100%
State,Colorado,All,2019-20,14,16.5,8,150,957,> 100%
State,Colorado,All,2019-20,15,17.6,3,188,"1,084",> 100%
State,Colorado,All,2019-20,16,14.4,0,158,"1,100",> 100%
State,Colorado,All,2019-20,17,14.5,1,151,"1,049",> 100%
State,Colorado,All,2019-20,18,13,0,127,977,> 100%
State,Colorado,All,2019-20,19,12,0,107,889,> 100%
State,Colorado,All,2019-20,20,9.5,0,82,865,> 100%
State,Colorado,All,2019-20,21,6.9,0,58,835,> 100%
State,Colorado,All,2019-20,22,8.2,0,66,805,> 100%
State,Colorado,All,2019-20,23,6.5,0,51,782,> 100%
State,Colorado,All,2019-20,24,7.7,0,57,736,> 100%
State,Colorado,All,2019-20,25,6.3,0,38,605,87.4%
State,Colorado,All,2019-20,26,3.2,0,9,277,40%
State,Connecticut,All,2019-20,40,3.1,0,18,574,98.8%
State,Connecticut,All,2019-20,41,6.6,0,37,559,96.2%
State,Connecticut,All,2019-20,42,5,0,30,595,> 100%
State,Connecticut,All,2019-20,43,6.1,0,34,556,95.7%
State,Connecticut,All,2019-20,44,4.7,1,27,601,> 100%
State,Connecticut,All,2019-20,45,5.5,2,31,600,> 100%
State,Connecticut,All,2019-20,46,5.5,0,35,631,> 100%
State,Connecticut,All,2019-20,47,6.8,0,44,649,> 100%
State,Connecticut,All,2019-20,48,4.6,1,29,651,> 100%
State,Connecticut,All,2019-20,49,5.4,1,33,629,> 100%
State,Connecticut,All,2019-20,50,6.7,0,43,639,> 100%
State,Connecticut,All,2019-20,51,6.6,1,41,635,> 100%
State,Connecticut,All,2019-20,52,6.6,3,39,638,> 100%
State,Connecticut,All,2019-20,1,5.3,1,33,637,> 100%
State,Connecticut,All,2019-20,2,8.5,5,48,622,> 100%
State,Connecticut,All,2019-20,3,6.9,6,38,634,> 100%
State,Connecticut,All,2019-20,4,5.4,7,28,647,> 100%
State,Connecticut,All,2019-20,5,7.8,11,41,669,> 100%
State,Connecticut,All,2019-20,6,6.8,6,37,635,> 100%
State,Connecticut,All,2019-20,7,7.4,13,33,624,> 100%
State,Connecticut,All,2019-20,8,6.7,11,32,643,> 100%
State,Connecticut,All,2019-20,9,10.5,8,57,620,> 100%
State,Connecticut,All,2019-20,10,6.6,2,39,623,> 100%
State,Connecticut,All,2019-20,11,6.2,6,32,609,> 100%
State,Connecticut,All,2019-20,12,8.5,5,48,622,> 100%
State,Connecticut,All,2019-20,13,7.2,3,47,696,> 100%
State,Connecticut,All,2019-20,14,10.1,1,76,766,> 100%
State,Connecticut,All,2019-20,15,14.2,3,148,"1,061",> 100%
State,Connecticut,All,2019-20,16,12.7,2,152,"1,211",> 100%
State,Connecticut,All,2019-20,17,16,1,179,"1,124",> 100%
State,Connecticut,All,2019-20,18,18.3,0,133,726,> 100%
State,Connecticut,All,2019-20,19,26,0,107,411,70.7%
State,Connecticut,All,2019-20,20,24.1,0,84,349,60.1%
State,Connecticut,All,2019-20,21,20.3,0,46,227,39.1%
State,Connecticut,All,2019-20,22,21.1,0,30,142,24.4%
State,Connecticut,All,2019-20,23,8.4,0,16,190,32.7%
State,Connecticut,All,2019-20,24,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2019-20,25,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2019-20,26,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Delaware,All,2019-20,40,3.9,0,7,180,> 100%
State,Delaware,All,2019-20,41,6.5,0,11,170,> 100%
State,Delaware,All,2019-20,42,5.3,0,9,169,> 100%
State,Delaware,All,2019-20,43,2.3,0,4,171,> 100%
State,Delaware,All,2019-20,44,6.3,0,10,158,96.3%
State,Delaware,All,2019-20,45,5.1,0,9,176,> 100%
State,Delaware,All,2019-20,46,4.8,0,8,166,> 100%
State,Delaware,All,2019-20,47,4.1,0,7,170,> 100%
State,Delaware,All,2019-20,48,4.5,0,8,177,> 100%
State,Delaware,All,2019-20,49,6.4,0,13,203,> 100%
State,Delaware,All,2019-20,50,2.9,0,6,207,> 100%
State,Delaware,All,2019-20,51,5,0,9,179,> 100%
State,Delaware,All,2019-20,52,5.2,0,10,193,> 100%
State,Delaware,All,2019-20,1,3.4,0,7,206,> 100%
State,Delaware,All,2019-20,2,4.3,0,8,185,> 100%
State,Delaware,All,2019-20,3,6.1,3,8,181,> 100%
State,Delaware,All,2019-20,4,5.5,3,8,199,> 100%
State,Delaware,All,2019-20,5,7.8,0,15,193,> 100%
State,Delaware,All,2019-20,6,3.6,3,4,195,> 100%
State,Delaware,All,2019-20,7,3.3,0,7,209,> 100%
State,Delaware,All,2019-20,8,6.4,1,11,188,> 100%
State,Delaware,All,2019-20,9,5.7,1,8,158,96.3%
State,Delaware,All,2019-20,10,7.8,2,14,206,> 100%
State,Delaware,All,2019-20,11,4.4,1,7,182,> 100%
State,Delaware,All,2019-20,12,8.8,2,17,216,> 100%
State,Delaware,All,2019-20,13,9.1,2,16,197,> 100%
State,Delaware,All,2019-20,14,9.6,1,19,208,> 100%
State,Delaware,All,2019-20,15,9.6,0,21,219,> 100%
State,Delaware,All,2019-20,16,10.4,0,22,212,> 100%
State,Delaware,All,2019-20,17,14.2,0,36,254,> 100%
State,Delaware,All,2019-20,18,16.1,0,36,224,> 100%
State,Delaware,All,2019-20,19,15.6,0,33,212,> 100%
State,Delaware,All,2019-20,20,11.5,0,25,218,> 100%
State,Delaware,All,2019-20,21,12.1,0,22,182,> 100%
State,Delaware,All,2019-20,22,13.1,0,20,153,93.3%
State,Delaware,All,2019-20,23,8.3,0,9,108,65.9%
State,Delaware,All,2019-20,24,4.8,0,2,42,25.6%
State,Delaware,All,2019-20,25,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Delaware,All,2019-20,26,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,District of Columbia,All,2019-20,40,4.9,0,4,82,88.1%
State,District of Columbia,All,2019-20,41,5.8,0,6,104,> 100%
State,District of Columbia,All,2019-20,42,3.7,0,4,107,> 100%
State,District of Columbia,All,2019-20,43,5.4,0,6,111,> 100%
State,District of Columbia,All,2019-20,44,9.9,0,11,111,> 100%
State,District of Columbia,All,2019-20,45,5.6,0,6,108,> 100%
State,District of Columbia,All,2019-20,46,6,0,5,84,90.2%
State,District of Columbia,All,2019-20,47,3.4,0,3,87,93.4%
State,District of Columbia,All,2019-20,48,5.4,0,6,112,> 100%
State,District of Columbia,All,2019-20,49,5,0,5,101,> 100%
State,District of Columbia,All,2019-20,50,3.9,0,4,102,> 100%
State,District of Columbia,All,2019-20,51,5.5,0,5,91,97.7%
State,District of Columbia,All,2019-20,52,7.1,1,8,127,> 100%
State,District of Columbia,All,2019-20,1,8.4,1,7,95,> 100%
State,District of Columbia,All,2019-20,2,4.1,0,4,98,> 100%
State,District of Columbia,All,2019-20,3,8.8,2,7,102,> 100%
State,District of Columbia,All,2019-20,4,8.8,0,9,102,> 100%
State,District of Columbia,All,2019-20,5,9,0,11,122,> 100%
State,District of Columbia,All,2019-20,6,7.2,0,8,111,> 100%
State,District of Columbia,All,2019-20,7,8.9,0,9,101,> 100%
State,District of Columbia,All,2019-20,8,7.3,1,6,96,> 100%
State,District of Columbia,All,2019-20,9,5,0,6,119,> 100%
State,District of Columbia,All,2019-20,10,10.5,0,10,95,> 100%
State,District of Columbia,All,2019-20,11,4.6,1,3,87,93.4%
State,District of Columbia,All,2019-20,12,9.6,1,9,104,> 100%
State,District of Columbia,All,2019-20,13,13.8,1,14,109,> 100%
State,District of Columbia,All,2019-20,14,20.6,0,26,126,> 100%
State,District of Columbia,All,2019-20,15,27.3,1,47,176,> 100%
State,District of Columbia,All,2019-20,16,30.2,0,52,172,> 100%
State,District of Columbia,All,2019-20,17,38.3,1,76,201,> 100%
State,District of Columbia,All,2019-20,18,37.2,0,68,183,> 100%
State,District of Columbia,All,2019-20,19,37.6,0,67,178,> 100%
State,District of Columbia,All,2019-20,20,38.8,0,52,134,> 100%
State,District of Columbia,All,2019-20,21,29.2,1,39,137,> 100%
State,District of Columbia,All,2019-20,22,24.8,0,33,133,> 100%
State,District of Columbia,All,2019-20,23,18.5,0,17,92,98.8%
State,District of Columbia,All,2019-20,24,14.5,0,11,76,81.6%
State,District of Columbia,All,2019-20,25,3.3,0,1,30,32.2%
State,District of Columbia,All,2019-20,26,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Florida,All,2019-20,40,4.8,0,184,"3,838",> 100%
State,Florida,All,2019-20,41,4.6,0,179,"3,869",> 100%
State,Florida,All,2019-20,42,5.2,3,193,"3,786",> 100%
State,Florida,All,2019-20,43,5.8,3,214,"3,722",> 100%
State,Florida,All,2019-20,44,6,6,226,"3,876",> 100%
State,Florida,All,2019-20,45,6.1,4,236,"3,963",> 100%
State,Florida,All,2019-20,46,5.1,10,197,"4,034",> 100%
State,Florida,All,2019-20,47,5.1,3,199,"3,984",> 100%
State,Florida,All,2019-20,48,5.2,7,201,"4,018",> 100%
State,Florida,All,2019-20,49,6,6,244,"4,187",> 100%
State,Florida,All,2019-20,50,5.5,6,229,"4,243",> 100%
State,Florida,All,2019-20,51,5.7,10,222,"4,083",> 100%
State,Florida,All,2019-20,52,6.4,12,261,"4,255",> 100%
State,Florida,All,2019-20,1,6.5,29,246,"4,238",> 100%
State,Florida,All,2019-20,2,6.7,27,261,"4,308",> 100%
State,Florida,All,2019-20,3,6.7,37,250,"4,273",> 100%
State,Florida,All,2019-20,4,6.4,35,236,"4,259",> 100%
State,Florida,All,2019-20,5,6.2,34,233,"4,297",> 100%
State,Florida,All,2019-20,6,6.9,32,262,"4,242",> 100%
State,Florida,All,2019-20,7,6.8,25,260,"4,220",> 100%
State,Florida,All,2019-20,8,6.8,31,259,"4,255",> 100%
State,Florida,All,2019-20,9,6.6,30,250,"4,235",> 100%
State,Florida,All,2019-20,10,6.5,26,260,"4,370",> 100%
State,Florida,All,2019-20,11,7.4,23,293,"4,266",> 100%
State,Florida,All,2019-20,12,8.8,21,350,"4,225",> 100%
State,Florida,All,2019-20,13,8.6,18,354,"4,326",> 100%
State,Florida,All,2019-20,14,10.8,17,456,"4,368",> 100%
State,Florida,All,2019-20,15,9.7,9,423,"4,446",> 100%
State,Florida,All,2019-20,16,10.2,3,436,"4,320",> 100%
State,Florida,All,2019-20,17,9.6,5,424,"4,475",> 100%
State,Florida,All,2019-20,18,9.7,2,412,"4,272",> 100%
State,Florida,All,2019-20,19,9,8,379,"4,301",> 100%
State,Florida,All,2019-20,20,8.5,0,358,"4,210",> 100%
State,Florida,All,2019-20,21,7.7,5,323,"4,265",> 100%
State,Florida,All,2019-20,22,7.8,1,318,"4,082",> 100%
State,Florida,All,2019-20,23,7.5,0,303,"4,060",> 100%
State,Florida,All,2019-20,24,6.6,1,239,"3,653",99.5%
State,Florida,All,2019-20,25,6.6,0,132,"1,994",54.3%
State,Florida,All,2019-20,26,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Georgia,All,2019-20,40,3.8,0,61,"1,596",> 100%
State,Georgia,All,2019-20,41,4.3,2,66,"1,574",> 100%
State,Georgia,All,2019-20,42,4.3,0,67,"1,576",> 100%
State,Georgia,All,2019-20,43,3.7,2,57,"1,609",> 100%
State,Georgia,All,2019-20,44,3.6,0,59,"1,648",> 100%
State,Georgia,All,2019-20,45,4.7,0,78,"1,672",> 100%
State,Georgia,All,2019-20,46,4.7,0,78,"1,661",> 100%
State,Georgia,All,2019-20,47,4.2,1,75,"1,792",> 100%
State,Georgia,All,2019-20,48,4.5,4,73,"1,706",> 100%
State,Georgia,All,2019-20,49,4.3,3,69,"1,676",> 100%
State,Georgia,All,2019-20,50,5.2,9,79,"1,703",> 100%
State,Georgia,All,2019-20,51,4.8,6,77,"1,740",> 100%
State,Georgia,All,2019-20,52,6,14,91,"1,753",> 100%
State,Georgia,All,2019-20,1,7.4,22,112,"1,809",> 100%
State,Georgia,All,2019-20,2,7,26,99,"1,792",> 100%
State,Georgia,All,2019-20,3,6.8,22,94,"1,715",> 100%
State,Georgia,All,2019-20,4,7.1,20,108,"1,802",> 100%
State,Georgia,All,2019-20,5,5.5,6,92,"1,784",> 100%
State,Georgia,All,2019-20,6,6.3,10,101,"1,769",> 100%
State,Georgia,All,2019-20,7,6,16,88,"1,739",> 100%
State,Georgia,All,2019-20,8,5.9,20,81,"1,718",> 100%
State,Georgia,All,2019-20,9,5.2,9,86,"1,826",> 100%
State,Georgia,All,2019-20,10,5.3,11,79,"1,700",> 100%
State,Georgia,All,2019-20,11,6.1,5,101,"1,740",> 100%
State,Georgia,All,2019-20,12,7.8,7,127,"1,718",> 100%
State,Georgia,All,2019-20,13,8.7,8,149,"1,805",> 100%
State,Georgia,All,2019-20,14,11.3,4,218,"1,957",> 100%
State,Georgia,All,2019-20,15,11.3,5,218,"1,967",> 100%
State,Georgia,All,2019-20,16,10.4,3,198,"1,936",> 100%
State,Georgia,All,2019-20,17,10.2,1,195,"1,926",> 100%
State,Georgia,All,2019-20,18,10.4,2,192,"1,857",> 100%
State,Georgia,All,2019-20,19,9.6,2,177,"1,869",> 100%
State,Georgia,All,2019-20,20,8.4,0,148,"1,758",> 100%
State,Georgia,All,2019-20,21,8.2,0,138,"1,677",> 100%
State,Georgia,All,2019-20,22,6.6,0,98,"1,478",97.4%
